FDS Data,,,,True Labels,,,Participant Accuracy Compared to True Label,,,,,,,,,,,,,,,,,,,
P0,Q0,A0,,A1,,Participant,P0,P1,P2,P3,P4,P5,,,1,expert raw agreement:,Question,Tweet1,Tweet2,Tweet3,Tweet4,Tweet5,Tweet6,,,
P4,Q303,A1,,,,,,,,,,,,,,,,,,,,,,,,
P4,Q304,A0,,,,,,,,,,,,,,,,,,,,,,,,
P4,Q305,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q0,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q1,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q2,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q3,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q4,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q5,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q6,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q7,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q8,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q9,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q10,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q11,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q12,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q13,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q14,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q15,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q16,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q17,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q18,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q19,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q20,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q21,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q22,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q23,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q24,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q25,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q26,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q27,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q28,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q29,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q30,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q31,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q32,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q33,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q34,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q35,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q36,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q37,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q38,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q39,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q40,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q41,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q42,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q43,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q44,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q45,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q46,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q47,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q48,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q49,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q50,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q51,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q52,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q53,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q54,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q55,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q56,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q57,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q58,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q59,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q60,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q61,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q62,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q63,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q64,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q65,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q66,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q67,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q68,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q69,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q70,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q71,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q72,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q73,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q74,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q75,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q76,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q77,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q78,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q79,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q80,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q81,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q82,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q83,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q84,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q85,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q86,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q87,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q88,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q89,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q90,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q91,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q92,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q93,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q94,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q95,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q96,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q97,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q98,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q99,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q100,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q101,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q102,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q103,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q104,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q105,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q106,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q107,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q108,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q109,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q110,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q111,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q112,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q113,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q114,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q115,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q116,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q117,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q118,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q119,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q120,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q121,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q122,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q123,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q124,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q125,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q126,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q127,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q128,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q129,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q130,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q131,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q132,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q133,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q134,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q135,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q136,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q137,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q138,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q139,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q140,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q141,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q142,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q143,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q144,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q145,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q146,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q147,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q148,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q149,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q150,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q151,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q152,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q153,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q154,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q155,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q156,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q157,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q158,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q159,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q160,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q161,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q162,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q163,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q164,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q165,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q166,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q167,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q168,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q169,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q170,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q171,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q172,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q173,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q174,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q175,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q176,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q177,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q178,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q179,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q180,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q181,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q182,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q183,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q184,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q185,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q186,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q187,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q188,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q189,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q190,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q191,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q192,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q193,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q194,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q195,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q196,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q197,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q198,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q199,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q200,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q201,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q202,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q203,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q204,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q205,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q206,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q207,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q208,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q209,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q210,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q211,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q212,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q213,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q214,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q215,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q216,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q217,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q218,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q219,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q220,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q221,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q222,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q223,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q224,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q225,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q226,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q227,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q228,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q229,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q230,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q231,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q232,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q233,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q234,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q235,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q236,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q237,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q238,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q239,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q240,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q241,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q242,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q243,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q244,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q245,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q246,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q247,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q248,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q249,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q250,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q251,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q252,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q253,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q254,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q255,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q256,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q257,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q258,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q259,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q260,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q261,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q262,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q263,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q264,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q265,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q266,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q267,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q268,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q269,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q270,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q271,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q272,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q273,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q274,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q275,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q276,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q277,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q278,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q279,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q280,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q281,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q282,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q283,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q284,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q285,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q286,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q287,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q288,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q289,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q290,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q291,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q292,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q293,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q294,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q295,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q296,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q297,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q298,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q299,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q300,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q301,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q302,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q303,A0,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q304,A1,,,,,,,,,,,,,,,,,,,,,,,,
P5,Q305,A0,,,,,,,,,,,,,,,,,,,,,,,,
